New: painting ActivePieces, active_piece =1, active_pos.x=99, active_pos.y=99
Key pressed, nChar :37, nRepCnt :7, nFlags :16715
Key pressed, nChar :37, nRepCnt :1, nFlags :16715
Key pressed, nChar :37, nRepCnt :1, nFlags :16715
Key pressed, nChar :37, nRepCnt :1, nFlags :16715
Key pressed, nChar :37, nRepCnt :1, nFlags :16715
Key pressed, nChar :37, nRepCnt :2, nFlags :16715
New: painting ActivePieces, active_piece =21, active_pos.x=87, active_pos.y=87
Key pressed, nChar :37, nRepCnt :2, nFlags :331
Key pressed, nChar :37, nRepCnt :1, nFlags :16715
New: painting ActivePieces, active_piece =21, active_pos.x=86, active_pos.y=86
Key pressed, nChar :37, nRepCnt :6, nFlags :16715
New: painting ActivePieces, active_piece =21, active_pos.x=86, active_pos.y=86
Key pressed, nChar :37, nRepCnt :2, nFlags :16715
New: painting ActivePieces, active_piece =21, active_pos.x=86, active_pos.y=86
Key pressed, nChar :40, nRepCnt :1, nFlags :336
New: painting ActivePieces, active_piece =21, active_pos.x=86, active_pos.y=86
Key pressed, nChar :40, nRepCnt :3, nFlags :16720
Key pressed, nChar :40, nRepCnt :1, nFlags :16720
Key pressed, nChar :40, nRepCnt :1, nFlags :16720
Key pressed, nChar :40, nRepCnt :1, nFlags :16720
Key pressed, nChar :40, nRepCnt :7, nFlags :16720
Key pressed, nChar :40, nRepCnt :1, nFlags :16720
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
Key pressed, nChar :40, nRepCnt :7, nFlags :16720
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
Key pressed, nChar :40, nRepCnt :6, nFlags :16720
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
Key pressed, nChar :40, nRepCnt :2, nFlags :16720
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =1, active_pos.x=66, active_pos.y=66
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =1, active_pos.x=67, active_pos.y=67
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =41, active_pos.x=71, active_pos.y=71
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =41, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =41, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =41, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =41, active_pos.x=70, active_pos.y=70
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =41, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =41, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =41, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =41, active_pos.x=69, active_pos.y=69
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =41, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =41, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =41, active_pos.x=68, active_pos.y=68
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
New: painting ActivePieces, active_piece =41, active_pos.x=67, active_pos.y=67
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
New: painting ActivePieces, active_piece =41, active_pos.x=66, active_pos.y=66
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =1, active_pos.x=68, active_pos.y=68
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =1, active_pos.x=69, active_pos.y=69
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :2, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :7, nFlags :16712
New: painting ActivePieces, active_piece =2, active_pos.x=64, active_pos.y=64
Key pressed, nChar :38, nRepCnt :9, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
Key pressed, nChar :38, nRepCnt :8, nFlags :16712
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =9, active_pos.x=65, active_pos.y=65
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =9, active_pos.x=66, active_pos.y=66
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =9, active_pos.x=67, active_pos.y=67
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :38, nRepCnt :6, nFlags :16712
Key pressed, nChar :38, nRepCnt :2, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
Key pressed, nChar :38, nRepCnt :3, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
New: painting ActivePieces, active_piece =11, active_pos.x=78, active_pos.y=78
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =11, active_pos.x=77, active_pos.y=77
Key pressed, nChar :37, nRepCnt :1, nFlags :331
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =21, active_pos.x=86, active_pos.y=86
Key pressed, nChar :37, nRepCnt :1, nFlags :331
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
New: painting ActivePieces, active_piece =21, active_pos.x=84, active_pos.y=84
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
Key pressed, nChar :40, nRepCnt :1, nFlags :336
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =41, active_pos.x=65, active_pos.y=65
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =41, active_pos.x=64, active_pos.y=64
New: painting ActivePieces, active_piece =41, active_pos.x=64, active_pos.y=64
New: painting ActivePieces, active_piece =41, active_pos.x=64, active_pos.y=64
New: painting ActivePieces, active_piece =41, active_pos.x=64, active_pos.y=64
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =41, active_pos.x=63, active_pos.y=63
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =1, active_pos.x=70, active_pos.y=70
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =2, active_pos.x=64, active_pos.y=64
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =2, active_pos.x=64, active_pos.y=64
New: painting ActivePieces, active_piece =2, active_pos.x=64, active_pos.y=64
New: painting ActivePieces, active_piece =2, active_pos.x=64, active_pos.y=64
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
New: painting ActivePieces, active_piece =9, active_pos.x=68, active_pos.y=68
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =9, active_pos.x=69, active_pos.y=69
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =9, active_pos.x=70, active_pos.y=70
Key pressed, nChar :39, nRepCnt :1, nFlags :333
Key pressed, nChar :39, nRepCnt :1, nFlags :16717
Key pressed, nChar :39, nRepCnt :1, nFlags :16717
Key pressed, nChar :39, nRepCnt :9, nFlags :16717
Key pressed, nChar :39, nRepCnt :1, nFlags :16717
Key pressed, nChar :39, nRepCnt :1, nFlags :16717
New: painting ActivePieces, active_piece =10, active_pos.x=69, active_pos.y=69
Key pressed, nChar :39, nRepCnt :6, nFlags :16717
New: painting ActivePieces, active_piece =10, active_pos.x=70, active_pos.y=70
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =10, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =10, active_pos.x=71, active_pos.y=71
New: painting ActivePieces, active_piece =10, active_pos.x=71, active_pos.y=71
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=71, active_pos.y=71
Key pressed, nChar :38, nRepCnt :1, nFlags :328
Key pressed, nChar :38, nRepCnt :2, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :16712
Key pressed, nChar :38, nRepCnt :7, nFlags :16712
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =10, active_pos.x=71, active_pos.y=71
Key pressed, nChar :38, nRepCnt :3, nFlags :16712
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
New: painting ActivePieces, active_piece =11, active_pos.x=75, active_pos.y=75
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =11, active_pos.x=74, active_pos.y=74
Key pressed, nChar :37, nRepCnt :1, nFlags :331
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
Key pressed, nChar :40, nRepCnt :1, nFlags :336
New: painting ActivePieces, active_piece =21, active_pos.x=83, active_pos.y=83
